,at_air_won,at_air_won_perc,at_att_combination,at_contr_att,at_corner,at_cross,at_drible,at_drible_suc,at_fouls,at_goals,at_id,at_key_passes,at_name,at_otbor,at_otbor_perc,at_own_goal,at_pass_long,at_pass_short,at_pass_vrazrez,at_passes_acc,at_passes_in_row_avg,at_penalty,at_possession,at_shot_blocked,at_shot_in_target,at_shot_miss,at_stand_pol,at_steal,at_touches,at_vinos,at_wc_rating_avg,ht_air_won,ht_air_won_perc,ht_att_combination,ht_contr_att,ht_corner,ht_cross,ht_drible,ht_drible_suc,ht_fouls,ht_goals,ht_id,ht_key_passes,ht_name,ht_otbor,ht_otbor_perc,ht_own_goal,ht_pass_long,ht_pass_short,ht_pass_vrazrez,ht_passes_acc,ht_passes_in_row_avg,ht_penalty,ht_possession,ht_shot_blocked,ht_shot_in_target,ht_shot_miss,ht_stand_pol,ht_steal,ht_touches,ht_vinos,ht_wc_rating_avg,link,match_date,match_id,season
0,22,0.5,5.0,0.0,5,18.0,12,92,18.0,1.0,271,7,Сампдория,18,78,0.0,74.0,271.0,0.0,71,3.0,0.0,43.4,6,2,3,6.0,10,527,15,6.57,22,0.5,9.0,0.0,11,24.0,5,42,14.0,2.0,71,10,Болонья,14,54,0.0,68.0,382.0,0.0,80,4.0,0.0,56.6,2,5,6,4.0,14,641,16,6.77,https://ru.whoscored.com/Matches/1415774/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F,2019-10-27,1415774,2019/2020
0,13,0.5,9.0,0.0,3,11.0,11,73,11.0,2.0,77,9,Лацио,19,59,0.0,46.0,482.0,2.0,84,5.0,1.0,53.1,2,7,3,2.0,12,716,16,6.82,13,0.5,9.0,0.0,7,16.0,13,59,13.0,1.0,73,10,Фиорентина,13,54,0.0,55.0,403.0,2.0,79,4.0,0.0,46.9,2,3,6,2.0,9,649,11,6.33,https://ru.whoscored.com/Matches/1415775/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE,2019-10-27,1415775,2019/2020
0,6,0.30000000000000004,4.0,0.0,3,13.0,14,82,15.0,1.0,144,4,Брешиа,14,70,0.0,39.0,262.0,1.0,76,4.0,0.0,37.9,3,2,2,3.0,12,502,17,6.39,14,0.7,12.0,0.0,5,16.0,6,67,24.0,3.0,278,11,Дженоа,11,44,0.0,45.0,454.0,0.0,87,5.0,0.0,62.1,4,10,3,5.0,8,689,18,6.93,https://ru.whoscored.com/Matches/1415776/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0,2019-10-26,1415776,2019/2020
0,24,0.65,11.0,0.0,6,8.0,6,67,13.0,1.0,2889,11,Сассуоло,14,67,0.0,55.0,309.0,1.0,74,4.0,0.0,44.2,6,4,6,5.0,13,553,23,6.96,13,0.35,7.0,1.0,9,31.0,7,70,18.0,0.0,76,8,Верона,9,60,0.0,66.0,374.0,0.0,79,4.0,0.0,55.8,1,4,3,0.0,7,627,19,6.34,https://ru.whoscored.com/Matches/1415777/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2019-10-25,1415777,2019/2020
0,15,0.48,7.0,2.0,4,9.0,14,67,11.0,2.0,24341,10,Parma Calcio 1913,19,68,0.0,65.0,212.0,0.0,72,4.0,0.0,33.2,0,5,7,3.0,12,497,34,6.9,16,0.52,19.0,1.0,11,45.0,9,43,9.0,2.0,75,21,Интер М,17,55,0.0,63.0,465.0,1.0,85,5.0,0.0,66.8,13,6,10,9.0,12,752,7,6.73,https://ru.whoscored.com/Matches/1415778/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-Parma-Calcio-1913,2019-10-26,1415778,2019/2020
0,16,0.73,16.0,0.0,14,27.0,15,75,14.0,1.0,87,18,Ювентус,13,76,0.0,50.0,584.0,5.0,88,6.0,1.0,70.6,9,4,12,8.0,9,816,8,6.77,6,0.27,8.0,1.0,3,11.0,4,36,11.0,1.0,79,6,Лечче,16,52,0.0,59.0,208.0,1.0,72,3.0,1.0,29.4,0,5,5,0.0,9,433,24,6.45,https://ru.whoscored.com/Matches/1415779/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B5%D1%87%D1%87%D0%B5-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81,2019-10-26,1415779,2019/2020
0,7,0.23,9.0,0.0,8,22.0,12,52,17.0,1.0,80,9,Милан,10,59,0.0,46.0,433.0,0.0,85,5.0,0.0,57.7,2,4,6,3.0,13,654,8,6.4,24,0.77,7.0,0.0,4,11.0,7,70,13.0,2.0,84,7,Рома,20,63,0.0,68.0,290.0,0.0,81,5.0,0.0,42.3,2,5,5,5.0,14,533,26,6.92,https://ru.whoscored.com/Matches/1415780/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A0%D0%BE%D0%BC%D0%B0-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD,2019-10-27,1415780,2019/2020
0,10,0.36,9.0,0.0,4,28.0,8,67,13.0,1.0,276,11,Наполи,17,74,0.0,62.0,569.0,0.0,88,6.0,0.0,68.6,3,4,6,4.0,5,805,9,6.61,18,0.64,4.0,0.0,4,13.0,6,86,16.0,1.0,1502,5,Спал,18,69,0.0,54.0,234.0,0.0,74,3.0,0.0,31.4,4,2,4,6.0,10,462,32,6.63,https://ru.whoscored.com/Matches/1415781/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%BF%D0%B0%D0%BB-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2019-10-27,1415781,2019/2020
0,19,0.35,6.0,0.0,11,31.0,6,75,10.0,1.0,78,7,Кальяри,18,72,0.0,67.0,275.0,0.0,72,3.0,0.0,50.2,1,3,6,4.0,9,534,17,6.53,35,0.65,8.0,0.0,6,23.0,7,54,15.0,1.0,72,8,Торино,9,60,0.0,66.0,285.0,0.0,77,4.0,0.0,49.8,4,4,3,3.0,16,547,36,6.75,https://ru.whoscored.com/Matches/1415782/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8,2019-10-27,1415782,2019/2020
0,23,0.62,10.0,0.0,8,20.0,6,75,18.0,2.0,75,11,Интер М,3,23,0.0,56.0,453.0,0.0,84,5.0,0.0,57.0,6,2,5,3.0,8,690,27,6.87,14,0.38,8.0,0.0,9,32.0,10,91,14.0,1.0,144,9,Брешиа,12,67,1.0,48.0,317.0,0.0,77,4.0,0.0,43.0,5,6,4,7.0,3,539,21,6.34,https://ru.whoscored.com/Matches/1415783/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2019-10-29,1415783,2019/2020
0,12,0.48,8.0,0.0,1,13.0,15,75,20.0,2.0,71,6,Болонья,23,72,1.0,69.0,371.0,0.0,78,4.0,1.0,52.9,3,3,4,1.0,13,643,27,6.47,13,0.52,9.0,1.0,4,20.0,9,53,14.0,3.0,78,11,Кальяри,15,50,0.0,53.0,331.0,1.0,74,4.0,0.0,47.1,2,5,7,4.0,9,602,17,6.71,https://ru.whoscored.com/Matches/1415784/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F,2019-10-30,1415784,2019/2020
0,10,0.48,6.0,0.0,2,11.0,19,79,11.0,1.0,278,6,Дженоа,15,52,0.0,40.0,440.0,0.0,86,6.0,0.0,46.6,1,3,4,2.0,12,681,26,6.56,11,0.52,21.0,0.0,10,24.0,14,70,24.0,2.0,87,24,Ювентус,25,57,0.0,37.0,501.0,2.0,90,6.0,1.0,53.4,8,11,8,5.0,9,744,11,6.89,https://ru.whoscored.com/Matches/1415785/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0,2019-10-30,1415785,2019/2020
0,11,0.55,8.0,0.0,0,7.0,2,50,10.0,0.0,72,6,Торино,13,76,0.0,57.0,390.0,0.0,80,5.0,0.0,46.1,4,2,4,2.0,16,596,17,6.02,9,0.45,11.0,3.0,8,19.0,4,50,11.0,4.0,77,16,Лацио,7,78,1.0,58.0,453.0,1.0,82,5.0,1.0,53.9,6,8,6,5.0,11,676,9,7.2,https://ru.whoscored.com/Matches/1415786/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2019-10-30,1415786,2019/2020
0,20,0.45,5.0,0.0,6,16.0,13,87,21.0,0.0,1502,6,Спал,18,49,0.0,65.0,291.0,0.0,71,3.0,0.0,44.0,5,2,3,5.0,16,556,22,6.51,24,0.55,11.0,1.0,7,16.0,19,79,17.0,1.0,80,12,Милан,14,52,0.0,62.0,393.0,3.0,78,4.0,0.0,56.0,5,4,7,4.0,9,665,15,7.01,https://ru.whoscored.com/Matches/1415787/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%A1%D0%BF%D0%B0%D0%BB,2019-10-31,1415787,2019/2020
0,14,0.56,10.0,0.0,3,10.0,9,56,15.0,2.0,300,13,Аталанта,15,48,0.0,47.0,490.0,1.0,85,5.0,0.0,49.5,4,4,7,5.0,13,715,18,6.87,11,0.44,14.0,0.0,2,23.0,16,64,15.0,2.0,276,12,Наполи,13,59,0.0,45.0,489.0,4.0,86,5.0,0.0,50.5,1,9,9,5.0,9,714,8,6.79,https://ru.whoscored.com/Matches/1415788/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2019-10-30,1415788,2019/2020
0,27,0.54,7.0,0.0,3,13.0,6,33,16.0,1.0,76,5,Верона,23,74,0.0,65.0,347.0,0.0,78,5.0,0.0,48.2,2,2,4,1.0,9,616,29,6.97,23,0.46,13.0,0.0,12,25.0,8,36,13.0,0.0,24341,15,Parma Calcio 1913,21,78,0.0,72.0,360.0,0.0,78,4.0,0.0,51.8,6,5,9,7.0,9,647,8,6.56,https://ru.whoscored.com/Matches/1415789/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-Parma-Calcio-1913-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0,2019-10-29,1415789,2019/2020
0,19,0.5800000000000001,10.0,0.0,5,17.0,9,82,14.0,1.0,79,9,Лечче,14,54,0.0,83.0,356.0,0.0,83,5.0,0.0,49.4,2,5,5,2.0,14,640,34,6.84,14,0.42,16.0,0.0,9,50.0,12,67,19.0,1.0,271,18,Сампдория,16,64,0.0,37.0,377.0,1.0,83,4.0,0.0,50.6,5,7,12,8.0,8,648,15,6.77,https://ru.whoscored.com/Matches/1415790/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F-%D0%9B%D0%B5%D1%87%D1%87%D0%B5,2019-10-30,1415790,2019/2020
0,11,0.5,8.0,2.0,7,29.0,9,45,20.0,2.0,73,10,Фиорентина,26,70,0.0,42.0,332.0,0.0,85,5.0,0.0,46.1,4,6,5,5.0,12,581,13,6.86,11,0.5,3.0,0.0,3,14.0,11,55,15.0,1.0,2889,4,Сассуоло,18,67,0.0,52.0,401.0,0.0,84,5.0,0.0,53.9,2,3,2,4.0,3,650,21,6.46,https://ru.whoscored.com/Matches/1415791/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2019-10-30,1415791,2019/2020
0,15,0.4300000000000001,6.0,2.0,3,9.0,10,67,16.0,4.0,84,7,Рома,11,61,0.0,76.0,335.0,3.0,78,4.0,1.0,44.6,2,6,5,4.0,13,580,20,7.29,20,0.57,7.0,1.0,5,18.0,7,70,16.0,0.0,86,9,Удинезе,13,57,0.0,49.0,460.0,0.0,85,5.0,0.0,55.4,3,4,5,4.0,4,661,16,5.9,https://ru.whoscored.com/Matches/1415792/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5-%D0%A0%D0%BE%D0%BC%D0%B0,2019-10-30,1415792,2019/2020
0,10,0.4300000000000001,10.0,2.0,2,10.0,6,50,18.0,2.0,78,11,Кальяри,15,63,1.0,59.0,349.0,4.0,79,5.0,0.0,42.8,3,5,5,1.0,17,619,29,7.16,13,0.57,13.0,0.0,13,41.0,9,75,15.0,0.0,300,11,Аталанта,13,68,0.0,47.0,475.0,1.0,86,5.0,0.0,57.2,8,3,8,6.0,11,740,9,6.27,https://ru.whoscored.com/Matches/1415793/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8,2019-11-3,1415793,2019/2020
0,20,0.5,10.0,1.0,7,27.0,10,67,25.0,2.0,75,13,Интер М,18,72,0.0,49.0,411.0,0.0,82,4.0,1.0,52.0,4,8,3,3.0,11,663,18,6.82,20,0.5,9.0,0.0,2,10.0,7,44,13.0,1.0,71,8,Болонья,13,57,0.0,59.0,377.0,0.0,81,4.0,0.0,48.0,3,3,5,2.0,13,623,15,6.55,https://ru.whoscored.com/Matches/1415794/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2019-11-2,1415794,2019/2020
0,17,0.52,6.0,1.0,2,13.0,9,75,20.0,1.0,24341,7,Parma Calcio 1913,16,52,0.0,60.0,262.0,1.0,76,4.0,0.0,38.2,2,3,3,1.0,10,496,24,6.66,16,0.48,15.0,0.0,5,27.0,15,75,16.0,1.0,73,16,Фиорентина,13,59,0.0,41.0,470.0,0.0,86,5.0,0.0,61.8,4,4,11,4.0,8,703,9,6.75,https://ru.whoscored.com/Matches/1415795/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0-Parma-Calcio-1913,2019-11-3,1415795,2019/2020
0,17,0.5900000000000001,16.0,0.0,5,19.0,12,75,13.0,3.0,86,15,Удинезе,22,54,0.0,47.0,308.0,1.0,81,4.0,0.0,37.8,4,5,9,2.0,10,553,31,7.13,12,0.41,10.0,0.0,8,30.0,19,66,11.0,1.0,278,13,Дженоа,12,50,0.0,36.0,549.0,1.0,86,6.0,0.0,62.2,6,2,8,6.0,7,794,12,6.42,https://ru.whoscored.com/Matches/1415796/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5,2019-11-3,1415796,2019/2020
0,19,0.56,12.0,0.0,1,24.0,8,89,15.0,1.0,144,10,Брешиа,9,69,0.0,50.0,322.0,0.0,76,4.0,0.0,47.5,4,5,7,4.0,7,553,16,6.46,15,0.44,6.0,3.0,5,20.0,4,44,19.0,2.0,76,11,Верона,7,47,0.0,62.0,354.0,1.0,79,4.0,0.0,52.5,2,3,6,2.0,5,585,28,6.73,https://ru.whoscored.com/Matches/1415797/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0,2019-11-3,1415797,2019/2020
0,14,0.8200000000000001,11.0,0.0,6,14.0,17,61,17.0,2.0,2889,10,Сассуоло,10,48,0.0,32.0,581.0,3.0,90,7.0,0.0,61.5,3,3,7,2.0,8,784,18,6.77,3,0.18,7.0,0.0,6,18.0,11,65,15.0,2.0,79,6,Лечче,14,45,0.0,56.0,320.0,0.0,81,4.0,0.0,38.5,3,4,2,2.0,12,543,14,6.55,https://ru.whoscored.com/Matches/1415798/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B5%D1%87%D1%87%D0%B5-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2019-11-3,1415798,2019/2020
0,10,0.37,7.0,0.0,4,13.0,12,55,13.0,2.0,77,7,Лацио,19,58,0.0,55.0,406.0,1.0,80,4.0,0.0,53.3,1,4,3,1.0,9,661,21,6.76,17,0.63,9.0,0.0,8,18.0,14,64,12.0,1.0,80,10,Милан,21,64,1.0,46.0,352.0,0.0,81,5.0,0.0,46.7,3,3,6,3.0,17,604,23,6.62,https://ru.whoscored.com/Matches/1415799/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE,2019-11-3,1415799,2019/2020
0,5,0.26,12.0,0.0,4,15.0,9,53,15.0,1.0,276,13,Наполи,14,50,0.0,40.0,469.0,0.0,84,5.0,0.0,56.7,4,4,8,4.0,5,684,16,6.52,14,0.74,12.0,0.0,10,19.0,14,58,23.0,2.0,84,12,Рома,14,61,0.0,74.0,308.0,2.0,78,4.0,2.0,43.3,2,6,9,3.0,11,575,16,6.68,https://ru.whoscored.com/Matches/1415800/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A0%D0%BE%D0%BC%D0%B0-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2019-11-2,1415800,2019/2020
0,20,0.42,11.0,0.0,5,22.0,8,73,16.0,1.0,271,11,Сампдория,24,71,0.0,67.0,254.0,0.0,66,4.0,0.0,42.2,6,5,6,6.0,6,517,28,7.0,28,0.58,7.0,0.0,8,41.0,10,67,13.0,0.0,1502,11,Спал,6,43,0.0,74.0,355.0,0.0,78,4.0,0.0,57.8,3,3,8,7.0,13,645,20,6.53,https://ru.whoscored.com/Matches/1415801/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%BF%D0%B0%D0%BB-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F,2019-11-4,1415801,2019/2020
0,20,0.51,10.0,1.0,6,18.0,7,64,16.0,1.0,87,15,Ювентус,20,65,0.0,64.0,337.0,3.0,83,5.0,0.0,59.6,4,10,5,8.0,7,602,21,7.05,19,0.49,4.0,0.0,11,26.0,11,65,22.0,0.0,72,8,Торино,11,61,0.0,66.0,193.0,0.0,73,3.0,0.0,40.4,2,4,3,5.0,3,444,15,6.52,https://ru.whoscored.com/Matches/1415802/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81,2019-11-2,1415802,2019/2020
0,16,0.44,12.0,1.0,4,11.0,12,71,19.0,4.0,72,14,Торино,19,61,0.0,52.0,401.0,1.0,86,5.0,2.0,56.8,6,7,8,6.0,7,646,17,7.35,20,0.56,3.0,0.0,4,14.0,12,75,20.0,0.0,144,7,Брешиа,16,57,0.0,46.0,291.0,1.0,76,4.0,0.0,43.2,2,3,4,6.0,8,519,11,5.97,https://ru.whoscored.com/Matches/1415803/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2019-11-9,1415803,2019/2020
0,11,0.48,13.0,0.0,6,18.0,9,69,15.0,2.0,73,11,Фиорентина,22,58,0.0,47.0,453.0,0.0,87,5.0,0.0,51.3,5,7,3,2.0,19,698,12,6.4,12,0.52,10.0,2.0,5,13.0,16,70,13.0,5.0,78,14,Кальяри,21,70,0.0,53.0,423.0,3.0,84,5.0,0.0,48.7,1,8,6,3.0,9,679,18,7.47,https://ru.whoscored.com/Matches/1415804/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2019-11-10,1415804,2019/2020
0,25,0.54,7.0,0.0,3,12.0,13,72,11.0,1.0,76,6,Верона,18,82,0.0,61.0,302.0,1.0,75,4.0,1.0,40.4,4,2,3,1.0,13,558,36,6.86,21,0.46,30.0,0.0,9,35.0,4,33,14.0,2.0,75,27,Интер М,8,38,0.0,28.0,495.0,0.0,86,5.0,0.0,59.6,18,11,9,8.0,8,728,9,6.82,https://ru.whoscored.com/Matches/1415805/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0,2019-11-9,1415805,2019/2020
0,9,0.30000000000000004,9.0,1.0,5,18.0,12,63,10.0,0.0,80,10,Милан,15,52,0.0,71.0,347.0,3.0,80,4.0,0.0,46.1,3,7,3,3.0,8,620,15,6.43,21,0.7,11.0,2.0,5,11.0,14,67,13.0,1.0,87,11,Ювентус,19,61,0.0,50.0,455.0,1.0,84,5.0,0.0,53.9,1,5,7,0.0,16,722,25,7.21,https://ru.whoscored.com/Matches/1415806/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD,2019-11-10,1415806,2019/2020
0,10,0.4300000000000001,14.0,1.0,3,17.0,3,43,12.0,2.0,79,12,Лечче,7,41,0.0,55.0,339.0,0.0,82,5.0,1.0,44.0,2,10,7,3.0,13,559,23,6.4,13,0.57,15.0,2.0,9,34.0,10,67,8.0,4.0,77,17,Лацио,14,82,0.0,58.0,427.0,3.0,87,5.0,1.0,56.0,5,7,12,6.0,11,680,19,7.3,https://ru.whoscored.com/Matches/1415807/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%9B%D0%B5%D1%87%D1%87%D0%B5,2019-11-10,1415807,2019/2020
